binance-usd;bitcoin;cardano;cdai;ethereum;heco-peg-xrp;matic-network;metabusdcoin;oec-binance-coin;polkadot;solana;tether
1.000473;20050.641430;0.448235;0.022065;1495.231044;0.334553;0.811731;3.019930;279.383516;7.049362;31.463728;1.000738
1.000310;20031.051660;0.448890;0.022065;1488.728275;0.332994;0.811243;3.023860;279.324584;7.044470;31.476486;1.001316
1.000393;20017.305570;0.446891;0.022073;1488.721606;0.333189;0.811973;3.024800;279.831942;7.037624;31.515484;1.000804
1.000132;20002.295060;0.448815;0.022067;1495.925201;0.331931;0.815413;3.035320;279.708541;7.061839;31.656875;1.000082
1.000992;20056.950300;0.451380;0.022051;1497.985721;0.334090;0.816250;3.044390;280.136079;7.099629;31.823490;1.000511
1.001631;20068.799450;0.448799;0.022078;1494.301101;0.331419;0.811941;3.016310;280.017832;7.084698;31.689183;1.001156
1.000128;20047.970410;0.449042;0.022066;1492.091086;0.333076;0.809558;3.020390;279.787930;7.079754;31.741206;1.000020
1.001090;20031.110130;0.447155;0.022065;1487.294999;0.334369;0.809477;3.035560;281.230941;7.087009;31.867088;1.000882
1.001001;20019.314060;0.447122;0.022066;1484.776346;0.332915;0.812351;3.035580;279.443967;7.076908;31.833524;1.000518
1.000000;20024.517110;0.444069;0.022060;1474.126038;0.333356;0.813641;3.017720;281.934613;7.037735;31.692322;1.001151
1.001126;19992.246820;0.443949;0.022085;1476.688948;0.330444;0.818923;2.979720;279.475006;7.054423;31.664548;1.000618
1.000676;19967.099110;0.442163;0.022042;1476.075398;0.334626;0.826987;2.978940;280.125709;7.032370;31.618077;0.998650
1.000826;19920.049920;0.445921;0.022065;1486.836252;0.336172;0.826971;2.983250;277.856573;7.082546;31.844355;0.999474
0.998237;20027.915690;0.445407;0.022131;1484.008809;0.336327;0.821893;2.963270;279.647195;7.071045;31.839662;1.001485
1.001946;20030.256520;0.447814;0.022080;1485.024383;0.338899;0.819760;2.952640;280.544736;7.087396;31.901969;1.002134
1.000823;20031.489090;0.446734;0.022108;1490.037105;0.338304;0.817569;2.962130;278.773295;7.095782;31.917245;1.000729
1.000078;20033.944460;0.443745;0.022088;1484.586860;0.334456;0.814606;2.960570;279.225191;7.073435;31.726895;1.000893
1.001870;19984.261700;0.444760;0.022091;1486.910394;0.335535;0.820610;2.964420;281.441623;7.090039;31.843133;1.002054
0.999283;20035.848730;0.441774;0.022080;1479.110947;0.333030;0.816015;2.958930;280.899698;7.040580;31.605824;1.000806
1.000965;19993.987400;0.439232;0.022061;1467.889664;0.330370;0.809807;2.940170;278.977179;7.002228;31.410129;0.999818
1.003033;19946.601380;0.431755;0.022090;1435.753560;0.324145;0.786866;2.912670;277.285469;6.884013;30.497838;1.005087
1.001076;19659.246710;0.428936;0.022065;1433.572725;0.322129;0.771445;3.081520;278.260801;6.863241;30.211775;1.000061
1.001024;19664.368800;0.429619;0.022091;1439.673415;0.319856;0.767028;3.089890;278.443577;6.892828;30.319616;1.001678
1.001358;19677.143910;0.433126;0.022079;1448.884641;0.321312;0.772954;3.094560;278.812685;6.933549;30.596983;1.001270
1.001673;19797.278350;0.435503;0.022092;1456.458852;0.324414;0.786424;3.117760;280.618625;6.978028;30.762975;1.001619
1.000557;19879.642300;0.434441;0.022051;1449.294469;0.323417;0.781365;3.118570;278.600006;6.942766;30.491617;1.000433
1.000489;19811.204980;0.432053;0.022045;1443.553832;0.325132;0.776759;3.089010;280.193880;6.912874;30.210703;1.000623
1.000597;19772.254300;0.434526;0.022071;1454.855982;0.325714;0.781315;3.092420;278.194246;6.954613;30.500084;1.000632
1.001076;19862.454420;0.434155;0.022066;1454.471985;0.321197;0.783531;3.087130;277.022275;6.963413;30.600619;1.000741
1.000298;19892.142370;0.433181;0.022057;1447.676654;0.319556;0.778377;3.059750;279.218837;6.921399;30.425109;1.000032
0.999991;19826.775020;0.434682;0.022096;1451.237480;0.323182;0.782082;3.087750;270.524281;6.947320;30.666575;1.000319
1.000011;19844.174790;0.435947;0.022066;1451.320968;0.326895;0.782632;3.078300;270.218131;6.952541;30.724292;1.000945
1.000497;19858.789250;0.434849;0.022062;1448.037261;0.324626;0.780890;3.072810;271.896121;6.942012;30.695399;1.000129
1.001552;19816.147110;0.441424;0.022062;1482.822012;0.325447;0.792444;3.125590;272.557825;7.064854;31.217482;1.001817
1.001140;19963.716620;0.443527;0.022066;1498.855676;0.335160;0.797304;3.161070;271.969959;7.067161;31.658278;0.999761
0.996936;20101.002540;0.445534;0.022049;1509.218502;0.319546;0.805888;3.242860;272.033993;7.159541;31.703901;1.001669
1.001550;20246.669450;0.446980;0.022064;1521.368958;0.329171;0.809481;3.265470;273.999752;7.220780;31.804043;1.000012
1.001963;20255.262340;0.448666;0.022084;1536.248463;0.328871;0.811458;3.244040;273.647580;7.212887;31.816798;1.000821
1.001525;20330.284420;0.449629;0.022078;1542.359519;0.329555;0.811845;3.257130;272.454871;7.214189;31.826615;1.000790
1.000200;20276.920990;0.447696;0.022035;1532.260462;0.327225;0.806429;3.235500;270.189445;7.173689;31.647089;1.000687
0.998153;20186.861940;0.447959;0.022052;1530.556102;0.326358;0.807228;3.219410;273.695174;7.165926;31.558215;0.999723
1.000372;20105.124450;0.449118;0.022065;1544.053507;0.329663;0.813226;3.235980;271.025671;7.217175;31.802392;0.999984
0.999582;20171.111560;0.448616;0.022050;1542.607824;0.330954;0.814239;3.251640;270.641043;7.228175;31.979848;0.999474
1.000484;20198.676490;0.448272;0.022051;1540.453513;0.331595;0.813572;3.249120;273.012574;7.231295;32.095761;1.000700
1.001889;20199.098080;0.451948;0.022049;1555.288826;0.331553;0.819706;3.277120;271.899453;7.294627;32.510695;1.001492
1.000459;20321.744270;0.449842;0.022071;1544.169057;0.330200;0.816716;3.290630;271.134040;7.238517;32.251728;0.999653
1.000237;20232.556690;0.448067;0.022071;1532.235236;0.330709;0.812032;3.275600;272.682890;7.202379;32.014304;1.000332
1.000636;20168.405210;0.448353;0.022080;1537.231700;0.327643;0.812730;3.300180;274.453354;7.210530;32.132603;1.000736
1.001379;20171.755790;0.450163;0.022069;1545.004405;0.329289;0.819263;3.308370;271.768242;7.260673;32.334299;1.001034
1.005847;20285.858830;0.454313;0.022042;1582.357447;0.332230;0.832775;3.323950;272.451112;7.336102;32.848738;1.001718
1.000890;20504.086100;0.453059;0.022061;1582.838478;0.327655;0.831297;3.319650;274.597095;7.301470;32.679569;1.000066
0.999971;20407.807530;0.452981;0.022060;1579.250386;0.331447;0.827437;3.320250;272.681967;7.307490;32.672028;0.999985
1.000120;20412.538200;0.454661;0.022046;1589.957535;0.329917;0.828776;3.327770;272.337669;7.315993;32.791935;1.000555
1.000365;20448.526920;0.455254;0.022046;1588.985638;0.328465;0.829100;3.351140;272.412650;7.319125;32.859126;1.001097
1.000164;20433.918040;0.454571;0.022104;1593.587038;0.329958;0.833702;3.349280;272.306897;7.315487;32.963207;1.000469
1.000477;20438.794520;0.459379;0.022102;1587.504691;0.329286;0.831357;3.340730;275.987784;7.264562;32.810258;1.002168
0.999498;20424.131780;0.458556;0.022026;1583.579489;0.331585;0.826970;3.319710;273.510851;7.251710;32.731560;0.999656
0.999517;20386.431290;0.455221;0.022066;1569.866692;0.328868;0.822476;3.293250;274.282043;7.205402;32.466134;0.999767
1.000834;20340.811010;0.453159;0.021987;1574.370437;0.325810;0.820575;3.310240;273.825202;7.229212;32.504009;1.001607
0.989048;20365.852680;0.443192;0.021987;1519.657731;0.321281;0.798136;3.221750;271.108296;6.999405;31.276506;0.998452
1.001331;19770.310590;0.447718;0.021972;1527.946989;0.323745;0.800502;3.238780;272.841788;7.034791;31.229785;0.999932
0.996760;19761.229660;0.441061;0.022038;1493.907987;0.318076;0.789317;3.174460;274.649094;6.949229;30.904482;1.000882
0.998968;19645.866480;0.441061;0.022056;1483.352401;0.318260;0.791332;3.172140;275.558770;6.933400;30.901142;0.999423
1.001184;19621.977350;0.444056;0.022081;1505.499828;0.320593;0.801484;3.187540;274.565004;6.968007;31.182263;1.000643
1.001303;19784.993690;0.453068;0.022131;1548.538319;0.330139;0.815645;3.221840;272.298759;7.044566;31.638382;1.002880
1.001856;20004.896950;0.454738;0.022015;1560.801754;0.328615;0.819478;3.216180;273.775208;7.079328;31.983548;1.001040
0.998378;20019.523860;0.452712;0.022083;1542.162699;0.329770;0.816728;3.209320;273.923809;7.026980;31.541349;1.001991
0.999934;19897.547650;0.453758;0.021995;1542.553352;0.330366;0.818583;3.217870;275.778420;7.045308;31.776970;0.999083
0.998534;19861.797980;0.453570;0.022045;1525.400116;0.326641;0.814685;3.215780;271.637895;6.984392;31.460462;1.000550
1.001446;19810.928140;0.456828;0.022019;1550.704135;0.330026;0.823457;3.239530;269.831139;7.106131;31.852955;1.000278
1.000317;19962.088690;0.460028;0.022028;1579.883348;0.332925;0.828322;3.377020;272.697742;7.155170;32.012171;0.999462
1.001739;20193.995790;0.461496;0.022053;1594.771848;0.334128;0.829293;3.410730;271.201329;7.230763;32.379141;1.001452
0.999779;20380.547460;0.462006;0.022081;1606.373802;0.328718;0.830078;3.418220;270.279823;7.243903;32.422302;1.000561
1.000050;20392.031630;0.461423;0.022093;1607.632168;0.334818;0.837178;3.612800;270.669438;7.258218;32.462078;0.999828
1.000614;20350.366320;0.462536;0.021973;1605.904189;0.332916;0.836788;3.618190;272.703189;7.251308;32.576314;1.000980
1.000755;20365.896920;0.457381;0.022076;1585.327441;0.332153;0.829987;3.588380;272.658154;7.187212;32.356903;1.000187
0.999981;20242.216130;0.458145;0.022035;1584.304338;0.332447;0.829058;3.577520;271.211174;7.185399;32.381694;1.000840
0.997007;20277.205930;0.454462;0.022011;1575.771649;0.330300;0.825619;3.547390;271.440107;7.155347;32.206362;0.996760
1.000119;20181.807060;0.455531;0.022035;1574.080049;0.334406;0.825958;3.554790;272.261345;7.166859;32.251474;1.001192
1.003065;20214.942510;0.457999;0.021978;1598.087855;0.329750;0.848455;3.584560;270.412068;7.222145;32.657107;0.999293
0.999438;20360.289300;0.456875;0.022071;1592.429321;0.327905;0.843436;3.567740;268.603134;7.202529;32.586154;1.000066
0.998841;20304.799770;0.457411;0.022049;1592.958335;0.330281;0.844218;3.582350;270.166632;7.196274;32.684271;0.999051
1.001816;20295.539650;0.461175;0.022090;1595.294980;0.331304;0.842078;3.588950;271.140093;7.209444;32.719952;1.000826
0.996411;20303.198560;0.457782;0.022011;1568.052313;0.328596;0.834574;3.529040;273.365957;7.118047;32.278835;0.998291
1.001462;20163.537530;0.455430;0.022088;1560.128929;0.325538;0.826188;3.524910;280.385428;7.099822;31.950826;1.000004
1.000293;20132.098540;0.453227;0.022099;1553.501055;0.325231;0.827328;3.506510;280.606546;7.066813;31.795037;1.000484
0.996678;20080.277410;0.452346;0.022073;1544.613943;0.324451;0.823740;3.441340;281.080916;7.035108;31.651508;1.002425
1.003303;19984.336890;0.452540;0.022036;1549.812774;0.327593;0.824842;3.441130;264.936145;7.050142;31.743643;1.001972
0.999935;20016.774300;0.454238;0.022043;1578.110991;0.329994;0.838937;3.440710;267.517722;7.099073;32.150073;0.997995
1.000399;20219.717560;0.455946;0.022063;1571.913867;0.328094;0.837423;3.409740;266.609307;7.089049;32.184128;1.001086
0.999148;20206.788770;0.456076;0.022056;1575.739250;0.330124;0.838575;3.406230;266.919708;7.100220;32.207549;0.999591
1.000877;20195.519090;0.452804;0.022075;1567.492768;0.329687;0.839515;3.385280;267.016606;7.086274;31.939154;1.000693
1.001132;20164.626870;0.446473;0.022052;1553.555964;0.327209;0.832089;3.359760;266.334355;7.019632;31.472690;0.998961
0.999192;20021.143850;0.444040;0.022041;1545.422447;0.325821;0.834094;3.075700;268.295416;6.973499;31.398002;0.998427
1.000422;19976.736720;0.448741;0.022092;1559.956724;0.323695;0.848284;3.098530;268.786138;7.045995;31.536128;0.999444
0.998693;20121.599760;0.448154;0.022065;1556.818290;0.323459;0.846087;3.312300;267.395922;7.024487;31.423636;0.999923
1.000088;20100.780460;0.445463;0.022026;1547.471702;0.323566;0.841446;3.305950;269.056441;6.982665;31.200490;1.004322
1.001416;19998.612830;0.449696;0.022061;1556.451984;0.325473;0.846250;3.341290;269.838242;7.017740;31.418187;1.000533
0.997645;20107.617480;0.449447;0.022106;1553.409546;0.324363;0.840991;3.307440;270.514915;7.004606;31.335705;0.999872
1.001835;20042.218790;0.448156;0.022063;1553.646148;0.325209;0.835781;3.290850;272.580931;6.995318;31.202571;1.002641
1.002028;20033.199140;0.447499;0.022047;1544.090358;0.324206;0.829032;3.272910;269.779149;6.954534;31.055644;1.000795
1.000199;19907.350260;0.443547;0.022064;1542.414082;0.323893;0.828577;3.270730;267.356823;6.961663;31.050006;0.999640
1.001353;19883.705010;0.445662;0.022060;1549.694612;0.321238;0.833588;3.280460;268.366676;6.992232;31.210245;1.000407
1.002623;19934.117740;0.447048;0.022020;1562.985572;0.324038;0.839208;3.296440;276.550282;7.044510;31.383962;0.999802
1.002584;20030.079750;0.449144;0.022102;1577.734554;0.323015;0.841912;3.307980;273.632162;7.068390;31.463450;1.000386
1.003125;20086.461640;0.453096;0.022069;1568.460514;0.327681;0.841299;3.290500;270.659069;7.034376;31.283213;1.000786
1.000360;20022.272350;0.453277;0.022055;1563.425513;0.328182;0.847422;3.287160;275.023092;7.025812;31.141044;1.000958
0.996936;19963.399680;0.444122;0.022053;1522.774792;0.321904;0.836618;3.243510;277.006213;6.904084;30.581221;0.999905
1.001885;19743.825280;0.447847;0.022058;1536.974443;0.322866;0.853191;3.251590;276.112108;6.961629;30.778728;1.000519
0.998957;19804.406960;0.447146;0.022088;1535.058474;0.325709;0.852848;3.238130;273.067335;6.953530;30.627087;0.999549
0.995641;19632.460380;0.450148;0.022053;1552.912009;0.324035;0.862211;3.258270;271.007628;7.005243;30.781760;0.999826
1.001046;19733.909370;0.454388;0.022056;1562.863655;0.324958;0.861126;3.282250;275.544224;7.028766;30.890887;1.001269
1.000517;19843.094490;0.453865;0.022046;1563.313099;0.331052;0.867778;3.284810;277.036215;7.052666;31.039020;0.999968
1.000046;19854.597150;0.456426;0.022242;1578.743124;0.330307;0.874675;3.309260;272.786015;7.134475;31.378412;0.999349
1.000822;20036.981770;0.457333;0.022049;1582.026839;0.330425;0.887670;3.283570;274.108337;7.146046;31.397459;1.000756
0.999819;20082.831630;0.456962;0.022085;1587.350197;0.332680;0.881445;3.300300;273.988763;7.162268;31.486265;1.000002
1.001283;20081.735750;0.458207;0.022068;1586.680878;0.333947;0.886493;3.305390;269.871043;7.187124;31.621221;1.000180
0.999318;20141.167410;0.456313;0.022065;1578.975585;0.332516;0.874147;3.285510;268.770651;7.175650;31.404893;1.000347
1.000029;20060.845900;0.455937;0.022068;1578.881400;0.328320;0.879750;3.280000;267.601401;7.152615;31.396131;1.000727
1.000324;20050.756710;0.454945;0.022053;1575.573587;0.328660;0.881892;3.273240;267.197827;7.136082;31.225591;0.999261
1.000177;19999.623650;0.459661;0.022076;1598.962575;0.330261;0.887525;3.286990;267.514695;7.267377;31.630539;1.000231
0.998897;20176.277750;0.458538;0.022036;1594.280480;0.335827;0.883361;3.308510;266.741252;7.245623;31.607257;0.999807
1.000170;20164.101470;0.457193;0.022036;1591.788412;0.336282;0.878853;3.296810;264.494207;7.233557;31.564652;1.000735
1.000136;20117.072760;0.458580;0.022067;1588.203620;0.339301;0.881089;3.293720;268.151171;7.233802;31.558771;0.999510
1.000929;20094.023250;0.459606;0.022050;1595.596507;0.332508;0.883214;3.310920;267.936650;7.267426;31.644830;1.000136
0.999765;20118.048580;0.457115;0.022102;1588.724996;0.332571;0.888306;3.296910;268.047464;7.269403;31.486508;0.999809
1.000844;20091.540800;0.458687;0.022084;1593.984336;0.330645;0.897326;3.311570;264.874459;7.281328;31.584851;0.999926
1.000279;20136.404580;0.456987;0.022092;1588.641626;0.331513;0.894035;3.301990;268.486131;7.238362;31.450879;1.000462
1.000411;20072.675270;0.455222;0.022050;1590.868182;0.332161;0.894352;3.302850;268.749123;7.241302;31.492080;0.998509
1.003894;20058.903690;0.460217;0.022091;1624.917891;0.333680;0.901412;3.318090;268.642841;7.376462;32.002031;0.999613
0.999178;20292.587250;0.461895;0.022153;1632.808691;0.331073;0.894877;3.314100;269.504302;7.390176;32.074616;1.000570
1.000259;20304.442350;0.462947;0.022030;1639.706354;0.332983;0.898948;3.329300;269.592187;7.478274;32.278397;1.000472
1.001942;20385.757560;0.466125;0.022066;1638.221239;0.332699;0.895225;3.337730;267.793600;7.543375;32.305032;1.000431
0.999645;20368.896890;0.461237;0.022081;1615.120495;0.328437;0.886974;3.307270;267.874846;7.499970;31.773711;1.001748
1.000230;20187.804350;0.456602;0.022057;1586.072640;0.327178;0.876347;3.276480;267.956526;7.348192;31.221122;1.001771
1.002554;19825.516780;0.456058;0.022078;1581.765261;0.329216;0.875400;3.266730;269.958473;7.393725;31.229577;1.001150
1.001156;19997.205420;0.451068;0.022070;1557.995260;0.326049;0.867656;3.234110;269.172340;7.289891;31.005802;0.999360
0.999971;19879.893670;0.455585;0.022041;1563.253737;0.332091;0.870663;3.243440;265.648821;7.338219;31.080947;1.000584
0.999891;19931.183820;0.456512;0.022046;1579.957549;0.330536;0.877390;3.251320;267.959179;7.349994;31.196405;1.000090
1.001327;19976.971580;0.455513;0.022037;1578.084588;0.331573;0.870834;3.267590;267.816056;7.298163;31.167155;1.000413
1.000611;19962.185410;0.455153;0.022085;1577.411328;0.330438;0.872682;3.264780;268.573337;7.301973;31.277089;1.000466
1.003139;19963.427150;0.459089;0.022085;1580.809838;0.334756;0.883170;3.277540;270.576425;7.308204;31.230105;1.000684
1.000318;20017.062560;0.461704;0.022053;1573.595452;0.331863;0.880734;3.291860;269.380298;7.269461;31.158388;1.000488
1.000263;19950.971580;0.459680;0.022049;1568.837068;0.330020;0.879679;3.291090;273.084612;7.270685;31.119509;1.000620
1.000458;19953.019470;0.459438;0.022049;1563.040669;0.329795;0.874546;3.282430;270.765697;7.209799;30.968491;0.999717
1.000105;19908.394920;0.476657;0.022098;1564.831453;0.329245;0.874068;3.286190;269.067225;7.246929;31.108270;1.000557
1.000212;19925.985950;0.472812;0.022044;1570.349766;0.329817;0.881307;3.290720;267.735292;7.295265;31.227395;1.000367
1.001991;19953.115620;0.470893;0.022033;1567.839433;0.326612;0.884326;3.286080;269.429019;7.288258;31.229549;1.001326
0.998561;19921.154660;0.463781;0.022076;1542.056635;0.328157;0.870394;3.273170;269.273359;7.213893;30.884487;1.003423
0.999285;19861.656930;0.467278;0.022070;1547.094367;0.328474;0.870476;3.272490;266.810073;7.250032;31.004604;1.001333
0.999506;19816.095160;0.469502;0.022074;1551.591561;0.327639;0.872741;3.272620;267.884187;7.246336;31.099481;0.999686
1.000921;19784.580420;0.469550;0.022074;1557.327564;0.327632;0.875860;3.282010;268.970242;7.261623;31.125245;1.000920
1.000164;19863.083320;0.472566;0.022060;1549.280295;0.326892;0.873195;3.289290;266.362338;7.230631;31.088927;1.001548
0.999408;19819.011590;0.471730;0.022140;1555.376664;0.329590;0.877076;3.294030;265.724166;7.249374;31.164271;0.999306
0.999379;19830.251390;0.476431;0.022146;1560.211485;0.326213;0.878800;3.334450;266.578622;7.277688;31.166856;0.998978
1.000458;19847.660110;0.478841;0.022124;1552.461784;0.330123;0.879288;3.353130;268.844339;7.274150;31.141564;1.000602
0.998982;19830.366050;0.479437;0.022124;1547.374895;0.327530;0.880782;3.347310;268.156153;7.248484;31.111527;1.001772
1.001032;19809.096460;0.480922;0.022042;1551.192907;0.328745;0.880975;3.361770;268.119646;7.277948;31.108526;1.001261
1.000738;19800.927960;0.483553;0.022062;1554.329776;0.330484;0.881382;3.344950;264.872308;7.284651;31.162751;0.999780
0.999465;19816.828300;0.482600;0.022049;1554.178262;0.330408;0.882006;3.340330;266.763059;7.270165;31.164126;1.000730
1.001260;19782.113300;0.481846;0.022044;1555.424126;0.328913;0.882337;3.345700;266.492776;7.280146;31.103052;1.004010
